"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","South Frontenac (TP), Ontario","2016A00053510020","Persons","249","units","0","v1138981348","2243","20345","","","","0"
"2020","Port Colborne (CY), Ontario","2016A00053526011","Persons","249","units","0","v1138981349","2244","19034","","","","0"
"2021","Port Colborne (CY), Ontario","2016A00053526011","Persons","249","units","0","v1138981349","2244","18764","","","","0"
"2020","Niagara-on-the-Lake (T), Ontario","2016A00053526047","Persons","249","units","0","v1138981350","2245","18709","","","","0"
"2021","Niagara-on-the-Lake (T), Ontario","2016A00053526047","Persons","249","units","0","v1138981350","2245","19003","","","","0"
"2020","Petawawa (T), Ontario","2016A00053547076","Persons","249","units","0","v1138981351","2246","18628","","","","0"
"2021","Petawawa (T), Ontario","2016A00053547076","Persons","249","units","0","v1138981351","2246","18480","","","","0"
"2020","Middlesex Centre (MU), Ontario","2016A00053539033","Persons","249","units","0","v1138981352","2247","18553","","","","0"
"2021","Middlesex Centre (MU), Ontario","2016A00053539033","Persons","249","units","0","v1138981352","2247","19272","","","","0"
"2020","Pelham (T), Ontario","2016A00053526028","Persons","249","units","0","v1138981353","2248","18010","","","","0"
"2021","Pelham (T), Ontario","2016A00053526028","Persons","249","units","0","v1138981353","2248","17987","","","","0"
"2020","Loyalist (TP), Ontario","2016A00053511005","Persons","249","units","0","v1138981354","2249","18282","","","","0"
"2021","Loyalist (TP), Ontario","2016A00053511005","Persons","249","units","0","v1138981354","2249","18331","","","","0"
"2020","Selwyn (TP), Ontario","2016A00053515015","Persons","249","units","0","v1138981355","2250","17836","","","","0"
"2021","Selwyn (TP), Ontario","2016A00053515015","Persons","249","units","0","v1138981355","2250","17973","","","","0"
"2020","Midland (T), Ontario","2016A00053543074","Persons","249","units","0","v1138981356","2251","18042","","","","0"
"2021","Midland (T), Ontario","2016A00053543074","Persons","249","units","0","v1138981356","2251","17936","","","","0"
"2020","Port Hope (MU), Ontario","2016A00053514020","Persons","249","units","0","v1138981357","2252","17405","","","","0"
"2021","Port Hope (MU), Ontario","2016A00053514020","Persons","249","units","0","v1138981357","2252","17519","","","","0"
"2020","Russell (TP), Ontario","2016A00053502048","Persons","249","units","0","v1138981358","2253","19249","","","","0"
"2021","Russell (TP), Ontario","2016A00053502048","Persons","249","units","0","v1138981358","2253","20076","","","","0"
"2020","North Grenville (MU), Ontario","2016A00053507065","Persons","249","units","0","v1138981359","2254","18183","","","","0"
"2021","North Grenville (MU), Ontario","2016A00053507065","Persons","249","units","0","v1138981359","2254","18508","","","","0"
"2020","Bracebridge (T), Ontario","2016A00053544018","Persons","249","units","0","v1138981360","2255","17473","","","","0"
"2021","Bracebridge (T), Ontario","2016A00053544018","Persons","249","units","0","v1138981360","2255","17851","","","","0"
"2020","Tillsonburg (T), Ontario","2016A00053532004","Persons","249","units","0","v1138981361","2256","17351","","","","0"
"2021","Tillsonburg (T), Ontario","2016A00053532004","Persons","249","units","0","v1138981361","2256","17809","","","","0"
"2020","Greater Napanee (T), Ontario","2016A00053511015","Persons","249","units","0","v1138981362","2257","16772","","","","0"
"2021","Greater Napanee (T), Ontario","2016A00053511015","Persons","249","units","0","v1138981362","2257","16886","","","","0"
"2020","Kenora (CY), Ontario","2016A00053560010","Persons","249","units","0","v1138981363","2258","15608","","","","0"
"2021","Kenora (CY), Ontario","2016A00053560010","Persons","249","units","0","v1138981363","2258","15760","","","","0"
"2020","West Lincoln (TP), Ontario","2016A00053526021","Persons","249","units","0","v1138981364","2259","15869","","","","0"
"2021","West Lincoln (TP), Ontario","2016A00053526021","Persons","249","units","0","v1138981364","2259","16350","","","","0"
"2020","West Nipissing / Nipissing Ouest (M), Ontario","2016A00053548055","Persons","249","units","0","v1138981365","2260","14994","","","","0"
"2021","West Nipissing / Nipissing Ouest (M), Ontario","2016A00053548055","Persons","249","units","0","v1138981365","2260","15183","","","","0"
"2020","Clearview (TP), Ontario","2016A00053543005","Persons","249","units","0","v1138981366","2261","14993","","","","0"
"2021","Clearview (TP), Ontario","2016A00053543005","Persons","249","units","0","v1138981366","2261","15123","","","","0"
"2020","St. Clair (TP), Ontario","2016A00053538003","Persons","249","units","0","v1138981367","2262","14716","","","","0"
"2021","St. Clair (TP), Ontario","2016A00053538003","Persons","249","units","0","v1138981367","2262","14856","","","","0"
"2020","Pembroke (CY), Ontario","2016A00053547064","Persons","249","units","0","v1138981368","2263","14216","","","","0"
"2021","Pembroke (CY), Ontario","2016A00053547064","Persons","249","units","0","v1138981368","2263","14098","","","","0"
"2020","Saugeen Shores (T), Ontario","2016A00053541045","Persons","249","units","0","v1138981369","2264","15300","","","","0"
"2021","Saugeen Shores (T), Ontario","2016A00053541045","Persons","249","units","0","v1138981369","2264","15950","","","","0"
"2020","Severn (TP), Ontario","2016A00053543015","Persons","249","units","0","v1138981370","2265","15142","","","","0"
"2021","Severn (TP), Ontario","2016A00053543015","Persons","249","units","0","v1138981370","2265","15262","","","","0"
"2020","Thames Centre (MU), Ontario","2016A00053539027","Persons","249","units","0","v1138981371","2266","14181","","","","0"
"2021","Thames Centre (MU), Ontario","2016A00053539027","Persons","249","units","0","v1138981371","2266","14307","","","","0"
"2020","North Perth (MU), Ontario","2016A00053531040","Persons","249","units","0","v1138981372","2267","15249","","","","0"
"2021","North Perth (MU), Ontario","2016A00053531040","Persons","249","units","0","v1138981372","2267","15700","","","","0"
"2020","Mississippi Mills (T), Ontario","2016A00053509030","Persons","249","units","0","v1138981373","2268","14741","","","","0"
"2021","Mississippi Mills (T), Ontario","2016A00053509030","Persons","249","units","0","v1138981373","2268","15159","","","","0"
"2020","South Stormont (TP), Ontario","2016A00053501011","Persons","249","units","0","v1138981374","2269","13767","","","","0"
"2021","South Stormont (TP), Ontario","2016A00053501011","Persons","249","units","0","v1138981374","2269","14058","","","","0"
"2020","South Glengarry (TP), Ontario","2016A00053501005","Persons","249","units","0","v1138981375","2270","13874","","","","0"
"2021","South Glengarry (TP), Ontario","2016A00053501005","Persons","249","units","0","v1138981375","2270","13841","","","","0"
"2020","The Nation / La Nation (M), Ontario","2016A00053502025","Persons","249","units","0","v1138981376","2271","13687","","","","0"
"2021","The Nation / La Nation (M), Ontario","2016A00053502025","Persons","249","units","0","v1138981376","2271","13723","","","","0"
"2020","Trent Hills (MU), Ontario","2016A00053514045","Persons","249","units","0","v1138981377","2272","13357","","","","0"
"2021","Trent Hills (MU), Ontario","2016A00053514045","Persons","249","units","0","v1138981377","2272","13414","","","","0"
"2020","Ingersoll (T), Ontario","2016A00053532018","Persons","249","units","0","v1138981378","2273","14085","","","","0"
"2021","Ingersoll (T), Ontario","2016A00053532018","Persons","249","units","0","v1138981378","2273","14174","","","","0"
"2020","Guelph/Eramosa (TP), Ontario","2016A00053523009","Persons","249","units","0","v1138981379","2274","14631","","","","0"
"2021","Guelph/Eramosa (TP), Ontario","2016A00053523009","Persons","249","units","0","v1138981379","2274","15058","","","","0"
"2020","Central Elgin (MU), Ontario","2016A00053534020","Persons","249","units","0","v1138981380","2275","13501","","","","0"
"2021","Central Elgin (MU), Ontario","2016A00053534020","Persons","249","units","0","v1138981380","2275","13994","","","","0"
"2020","West Grey (MU), Ontario","2016A00053542004","Persons","249","units","0","v1138981381","2276","13250","","","","0"
"2021","West Grey (MU), Ontario","2016A00053542004","Persons","249","units","0","v1138981381","2276","13155","","","","0"
"2020","Gravenhurst (T), Ontario","2016A00053544002","Persons","249","units","0","v1138981382","2277","13381","","","","0"
"2021","Gravenhurst (T), Ontario","2016A00053544002","Persons","249","units","0","v1138981382","2277","13724","","","","0"
"2020","Perth East (TP), Ontario","2016A00053531030","Persons","249","units","0","v1138981383","2278","13222","","","","0"
"2021","Perth East (TP), Ontario","2016A00053531030","Persons","249","units","0","v1138981383","2278","13178","","","","0"
"2020","Wellington North (TP), Ontario","2016A00053523050","Persons","249","units","0","v1138981384","2279","12437","","","","0"
"2021","Wellington North (TP), Ontario","2016A00053523050","Persons","249","units","0","v1138981384","2279","12515","","","","0"
"2020","Brighton (MU), Ontario","2016A00053514004","Persons","249","units","0","v1138981385","2280","12655","","","","0"
"2021","Brighton (MU), Ontario","2016A00053514004","Persons","249","units","0","v1138981385","2280","12508","","","","0"
"2020","Tiny (TP), Ontario","2016A00053543068","Persons","249","units","0","v1138981386","2281","13589","","","","0"
"2021","Tiny (TP), Ontario","2016A00053543068","Persons","249","units","0","v1138981386","2281","13828","","","","0"
"2020","Brock (TP), Ontario","2016A00053518039","Persons","249","units","0","v1138981387","2282","12934","","","","0"
"2021","Brock (TP), Ontario","2016A00053518039","Persons","249","units","0","v1138981387","2282","13723","","","","0"
"2020","Erin (T), Ontario","2016A00053523017","Persons","249","units","0","v1138981388","2283","12060","","","","0"
"2021","Erin (T), Ontario","2016A00053523017","Persons","249","units","0","v1138981388","2283","12283","","","","0"
"2020","Kincardine (MU), Ontario","2016A00053541024","Persons","249","units","0","v1138981389","2284","12407","","","","0"
"2021","Kincardine (MU), Ontario","2016A00053541024","Persons","249","units","0","v1138981389","2284","12520","","","","0"
"2020","Wellesley (TP), Ontario","2016A00053530027","Persons","249","units","0","v1138981390","2285","12070","","","","0"
"2021","Wellesley (TP), Ontario","2016A00053530027","Persons","249","units","0","v1138981390","2285","12177","","","","0"
"2020","North Dundas (TP), Ontario","2016A00053501030","Persons","249","units","0","v1138981391","2286","12045","","","","0"
"2021","North Dundas (TP), Ontario","2016A00053501030","Persons","249","units","0","v1138981391","2286","12192","","","","0"
"2020","Norwich (TP), Ontario","2016A00053532002","Persons","249","units","0","v1138981392","2287","11767","","","","0"
"2021","Norwich (TP), Ontario","2016A00053532002","Persons","249","units","0","v1138981392","2287","12079","","","","0"
"2020","Meaford (MU), Ontario","2016A00053542047","Persons","249","units","0","v1138981393","2288","11751","","","","0"
"2021","Meaford (MU), Ontario","2016A00053542047","Persons","249","units","0","v1138981393","2288","11880","","","","0"
"2020","Adjala-Tosorontio (TP), Ontario","2016A00053543003","Persons","249","units","0","v1138981394","2289","11876","","","","0"
"2021","Adjala-Tosorontio (TP), Ontario","2016A00053543003","Persons","249","units","0","v1138981394","2289","11997","","","","0"
"2020","Hamilton (TP), Ontario","2016A00053514019","Persons","249","units","0","v1138981395","2290","12249","","","","0"
"2021","Hamilton (TP), Ontario","2016A00053514019","Persons","249","units","0","v1138981395","2290","12416","","","","0"
"2020","South Dundas (MU), Ontario","2016A00053501020","Persons","249","units","0","v1138981396","2291","11141","","","","0"
"2021","South Dundas (MU), Ontario","2016A00053501020","Persons","249","units","0","v1138981396","2291","11100","","","","0"
"2020","Carleton Place (T), Ontario","2016A00053509028","Persons","249","units","0","v1138981397","2292","11867","","","","0"
"2021","Carleton Place (T), Ontario","2016A00053509028","Persons","249","units","0","v1138981397","2292","11955","","","","0"
"2020","Elliot Lake (CY), Ontario","2016A00053557041","Persons","249","units","0","v1138981398","2293","11296","","","","0"
"2021","Elliot Lake (CY), Ontario","2016A00053557041","Persons","249","units","0","v1138981398","2293","11365","","","","0"
"2020","Mapleton (TP), Ontario","2016A00053523033","Persons","249","units","0","v1138981399","2294","11564","","","","0"
"2021","Mapleton (TP), Ontario","2016A00053523033","Persons","249","units","0","v1138981399","2294","11504","","","","0"
"2020","Lambton Shores (MU), Ontario","2016A00053538040","Persons","249","units","0","v1138981400","2295","11242","","","","0"
"2021","Lambton Shores (MU), Ontario","2016A00053538040","Persons","249","units","0","v1138981400","2295","11554","","","","0"
"2020","Georgian Bluffs (TP), Ontario","2016A00053542053","Persons","249","units","0","v1138981401","2296","11175","","","","0"
"2021","Georgian Bluffs (TP), Ontario","2016A00053542053","Persons","249","units","0","v1138981401","2296","11245","","","","0"
"2020","North Dumfries (TP), Ontario","2016A00053530004","Persons","249","units","0","v1138981402","2297","11521","","","","0"
"2021","North Dumfries (TP), Ontario","2016A00053530004","Persons","249","units","0","v1138981402","2297","11634","","","","0"
"2020","Rideau Lakes (TP), Ontario","2016A00053507040","Persons","249","units","0","v1138981403","2298","10945","","","","0"
"2021","Rideau Lakes (TP), Ontario","2016A00053507040","Persons","249","units","0","v1138981403","2298","11096","","","","0"
"2020","Hawkesbury (T), Ontario","2016A00053502008","Persons","249","units","0","v1138981404","2299","10584","","","","0"
"2021","Hawkesbury (T), Ontario","2016A00053502008","Persons","249","units","0","v1138981404","2299","10772","","","","0"
